TITULO;IMPACTO;TIEMPO_SOLUCION
Descripción General: Se requieren permisos para atender cierre y los temas urgentes. Hay muchos problemas activos/incidentes en Activas. Por lo tanto, estaremos automatizando los scripts para tener una pronta solución de los IM para el área de soporte G-OS23.  usuario: RPARAMASIVAN BD: OPFCGGUS Aplicación: FLEXCUBE ambiente: PRODUCCION Tiempo (Vigencia): 5 Días Datos enmascarados: NO Tipo de persona: Proveedor Código empleado O Cedula: 968846089599  Nombre: RAMESH PARAMASIVAN Perfil: Proveedor Sophos Vigencia: 5 días Fin de la vigencia: 31/08/2024   Permisos: EXECUTE Tipo objetos : FUNCTION, PROCEDURE, PACKAGE, PACKAGE BODY, TRIGGER, SEQUENCE, SYNONYM, VIEW esquema : FCJADM, FCJADM_PR y ADMFCA Objeto: TODOS  Además asegurar que el usuario tenga:  1. Permisos para crear jobs(execute sobre la DBM_SCHEDULER) (IMPORTANTE! de manera directa al usuario)  2. Permisos de select y Execute sobre los objetos: dba_% all_% user_% gv$% v$% dbms_%  3. Permisos por Create DBA Jobs. (Importante)  Roles (Si los conoce): NA Justificación: Con el fin de atender procesos que fallen en el fin de dia y temas urgentes se requieren estos permisos  -----------------------------------------------------------------------------------  GRANT PERMISOS DE DDL a RPARAMASIVAN en el esquema de RPARAMASIVAN.  4. CREATE  GRANT CREATE OBJETOS a RPARAMASIVAN  Eg: GRANT CREATE TABLE, VIEW, CREATE PROCEDURE, CREATE SEQUENCE, CREATE TRIGGER, CREATE SYNONYM, etc to RPARAMASIVAN,  5. ALTER  GRANT ALTER OBJETOS a RPARAMASIVAN,  Eg: GRANT ALTER TABLE to RPARAMASIVAN, GRANT ALTER VIEW to RPARAMASIVAN, GRANT ALTER PROCEDURE to RPARAMASIVAN, GRANT ALTER SEQUENCE to RPARAMASIVAN, GRANT ALTER TRIGGER to RPARAMASIVAN, GRANT ALTER SYNONYM to RPARAMASIVAN,  6. INSERT, UPDATE y DELETE  GRANT INSERT, UPDATE y DELETE TABLE to RPARAMASIVAN,  7. DROP  GRANT DROP OBJETOS a RPARAMASIVAN,  Eg: GRANT Drop TABLE to RPARAMASIVAN, GRANT Drop VIEW to RPARAMASIVAN, GRANT Drop PROCEDURE to RPARAMASIVAN, GRANT Drop SEQUENCE to RPARAMASIVAN, GRANT Drop TRIGGER to RPARAMASIVAN, GRANT Drop SYNONYM to RPARAMASIVAN,  8. Asigna el perfile de APL_SOPORTE_DML;Baja;30
Remediar datos novedades de SIIF IM/Codigo RQ: PYMD-1211 HU_477 SIIF: Ajuste en extracción de numero de contrato con digito de chequeo Nombre completo del funcionario que va a ejercer la tarea:  Wilson Jair Rodriguez Leon Usuario de red: wrodriguezl Código de empleado: 90017811 Base de datos y aplicativo al cual debe ingresar DATASTAGE 11.7 (OPDSTG) Esquema ADMSTAGEMDM, ADMSTAGE Permisos que requiere tener sobre la Base de Datos  Permisos DML (SELECT, UPDATE, DELETE, INSERT) sobre todos los objetos del esquema ADMSTAGEMDM, ADMSTAGE Instancia: OPDSTG Esquema: ADMSTAGEMDM, ADMSTAGE Tiempo de duración del permiso: 1 Día Solicitante TI: Wilson Jair Rodriguez Leon Justificación de la solicitud  DESCRIPCIÓN: Ejecutar depuración de la información de la CDC de SIIF para que se calculen correctamente las novedades  de créditos de esta fuente ANÁLISIS Y SOLUCIÓN: Se requiere dar solución a incidencia por créditos sin digito de chequeo. Riesgo: Bajo;Baja;30
Solicito de su amable ayuda para otorgar permisos de SELECT, INSERT, UPDATE y DELETE sobre las bases de datos de CDATOS Producción, con los siguientes datos:  Usuario: SNORATO BD: OPSUPFIN Esquema: ADMSAS Aplicación: CDATOS Ambiente: Producción Tiempo: 2 días Datos enmascarados: NO  Tipo de persona: Banco Código empleado: 90006912 Nombre: Sergio Camilo Norato Peña Perfil: Desarrollador Vigencia: 2 días Fin de la vigencia: Jueves 29/08/24 17:00  Justif icación: se requieren permisos de select, insert, update y delete para la ejecución del cargue masivo de registros a la base de datos de CDATOS en el esquema ADMSAS con el fin de actualizar los datos de la tabla TBL_FISERV y poder realizar la retransmision de las interfases UTILTC correcta a SAS, segun cronograma AVAL. TCI-529  SN - Despliegue ajuste tabla TBL_FISERV producción;Baja;30
Solicito de su amable ayuda ejecutar el script adjunto (TRUNCATE)  sobre las bases de datos de CDATOS Producción, con los siguientes datos:   BD: OPSUPFIN Esquema: ADMSAS Aplicación: CDATOS Ambiente: Producción  Justif icación: se requieren truncar la tabla TBL_FISERV para la posterior ejecución del cargue masivo de registros a la base de datos de CDATOS en el esquema ADMSAS con el fin de actualizar los datos de la tabla TBL_FISERV y poder realizar la retransmision de las interfases UTILTC correcta a SAS, segun cronograma AVAL. TCI-529  SN - Despliegue ajuste tabla TBL_FISERV producción;Baja;30
Solicito de su amable ayuda para retirar permisos de SELECT, INSERT, UPDATE y DELETE sobre las bases de datos de CDATOS Producción, con los siguientes datos: Usuario: SNORATO  BD: OPSUPFIN Esquema: ADMSAS Aplicación: CDATOS Ambiente: Producción Tiempo: 2 días Datos enmascarados: NO  Tipo de persona: Banco Código empleado: 90006912 Nombre: Sergio Camilo Norato Peña Perfil: Desarrollador Vigencia: 2 días inicio de la vigencia Miercoles 28/08/24 22:00 Fin de la vigencia: Jueves 29/08/24 17:00  Justificación: se requieren permisos de select, insert, update y delete para la ejecución del cargue masivo de registros a la base de datos de CDATOS en el esquema ADMSAS con el fin de actualizar los datos de la tabla TBL_FISERV y poder realizar la retransmision de las interfases UTILTC correcta a SAS, segun cronograma AVAL. TCI-529  SN - Despliegue ajuste tabla TBL_FISERV producción;Baja;30
Se solicita la ejecucion del Script adjunto (ALTER) para añadir los campos de conversion de dolar a pesos en la tabla ADMSAS.TBL_FISERV en Cdatos Produccion (OPSUPFIN);Baja;30
SE SOLICITA PERMISOS DE USUARIO NOMBRADO PARA EJECUTAR SCRIPT SOBRE LA BD DE ICS PRODUCCION POR FALLA EN APLICACIÓN iCS - LCQUIROGA tiene 15 sesiones acumuladas en la tabla SESSION_MANAGER Tipo de usuario:	Base de datos Ambiente:	Producción Aplicación:	ICS Servidor: 	LPBOG157V SERVICIO: OPICSYS Información enmascarada en el ambiente?	NO Tipo de persona:	Funcionario Cédula:	1020831071 Código de empleado: 90018982 Usuario:	JBARRIOS Nombre:	Jorge Luis Barrios Ahumada	'- Permisos especiales:	SELECT , insert, delete, update sobre esquemas COBRA,COBRA1,CUSTOM esquema COBRA Vigencia (días):	3 días hábiles Fecha fin vigencia:	Desde  27 Agosto al 29 de Agosto de 2024 Justificación:	dado a la urgencia y que se requiere agilidad con el tema se pide usuario nombrado Controles compensatorios:	No aplica.;Baja;30
Se requiere tomar el backup full a la base de datos SERIVA_NETBO_13 ubicada en el servidor VWPSTABOG15-49\SPCONS11;Baja;30
Se requiere tomar el backup full a la base de datos SERIVA_NETBO_TV ubicada en el servidor VWPSTABOG15-49\SPCONS11;Baja;30
Se solicita la instalación del siguiente objeto se debe ejecutar en el servidor VWPSTABOG15-49\SPCONS11,62039 para la Base de Datos SERIVANETBO_13 y para SerivaNetBO_TV  IX_DEFVOLCODMEDFECC  Se debe tener encuenta que después de ejecutar este objeto avisarnos para proceder con la ejecución de la data;Baja;30
Se solicita la instalación de los procedimientos almacenados adjuntos en el siguiente orden  Es importante resaltar que se deben ejecutar en el servidor VWPSTABOG15-49\SPCONS11,62039 para la Base de Datos SERIVANETBO_13 SP_FINAC_OCC.sql SSP_FWD_INTERFAZSERIVACOBERFLUJO_OCC.sql SSP_FWD_INTERFAZSERIVAMONEDAS_OCC.sql SSP_FWD_INTERFAZSERIVA_OCC.sql SSP_FWD_INTERPOLACIONCURVAS_OCC.sql SSP_FWD_OBTENERINVENTARIO_OCC.sql SSP_GAR_SIMULACIONOPERACION.sql SSP_GEN_EXCRAPNR.sql SSP_GEN_PORTAFOLIODERIVADOSSIMULACION.sql SSP_GEN_SIMULACIONOPERACION.sql SSP_OPC_INVVALORACIONSIMULACION.sql SSP_OPC_OBTENERPLAZOSYDELTAS.sql SSP_GEN_REPAPNR   Los siguientes procedimientos se deben ejecutar en la Base de datos de SerivaNetBO_TV   SP_FINAC_OCC.sql SSP_FWD_INTERFAZSERIVACOBERFLUJO_OCC.sql SSP_FWD_INTERFAZSERIVAMONEDAS_OCC.sql SSP_FWD_INTERFAZSERIVA_OCC.sql SSP_FWD_INTERPOLACIONCURVAS_OCC.sql SSP_FWD_OBTENERINVENTARIO_OCC.sql SSP_GAR_SIMULACIONOPERACION.sql SSP_GEN_EXCRAPNR.sql SSP_GEN_PORTAFOLIODERIVADOSSIMULACION.sql SSP_GEN_SIMULACIONOPERACION.sql SSP_OPC_INVVALORACIONSIMULACION.sql SSP_OPC_OBTENERPLAZOSYDELTAS.sql SSP_GEN_REPAPNR  Se debe tener en cuenta que esta tarea se debe ejecutar después de la siguiente T35402, además de la confirmación nuestra, esto con el fin de respetar el flujo de los scripts;Baja;30
SERVIDORES AIX Necesidad: Crecimiento memoria Swap Servidores LINUX (OVM): lpbog48v Tamaño: 20 GB (1 disco 600GB) Ambiente: Produccion BD :OPFCGGUS;Baja;30
Buenas tardes, por favor desplegar en OPCBSP  Paso 1 . Desplegar las unidades  sql  /STEP_28  STEP-2.0.1-clpks_schedule_rebuild_types.spc STEP-2.2-clpks_schedule_rebuild_dao.sql STEP-2.4-clpks_schedule_rebuild.sql  Por favor ejecutar en el orden descrito anteriormente.;Baja;30
Despues de haber ejetudo los sp's por favor ejecutar la isguiente consulta y adjuntal los resultados  sp_helptext SP_FINAC_OCC.sql sp_helptext SSP_FWD_INTERFAZSERIVACOBERFLUJO_OCC.sql sp_helptext SSP_FWD_INTERFAZSERIVAMONEDAS_OCC.sql sp_helptext SSP_FWD_INTERFAZSERIVA_OCC.sql sp_helptext SSP_FWD_INTERPOLACIONCURVAS_OCC.sql sp_helptext SSP_FWD_OBTENERINVENTARIO_OCC.sql sp_helptext SSP_GAR_SIMULACIONOPERACION.sql sp_helptext SSP_GEN_CUPOSEXCR.sql sp_helptext SSP_GEN_EXCRAPNR.sql sp_helptext SSP_GEN_PORTAFOLIODERIVADOSSIMULACION.sql sp_helptext SSP_GEN_SIMULACIONOPERACION.sql sp_helptext SSP_OPC_INVVALORACIONSIMULACION.sql sp_helptext SSP_OPC_OBTENERPLAZOSYDELTAS.sql sp_helptext SSP_GEN_REPAPNR.sql;Baja;30
Se solicitan permisos de escritura ( Insert y Update) para las bases de datos  SerivaNetBO_13y SerivaNetBO_TV para el usurario ymartinezm - (90035433), Jean Paul Espinosa Ortiz (94384) con el objetivo de realizar la instalacion del dia 31 de agosto bajo el cambio C37663 para ejecutar la tarea (T35402), se adjuntan los datos a ejecutar.;Baja;30
Solicitud de permisos de ejecución funcion days 360 en la base de datos SARC producción, servidor lpbog38v. se deben dar los permisos segun correo sox adjunto el cual contiene el archivo y lista de usuarios que se solicitan los permisos. deben revisar el excel adjunto dado que son varios usuarios a los cuales se les solicitaran el permiso. Son usuarios del area de control credito los que solicitan y nosotros soporte somo los intermediarios,  para esto existe una excepcion la cual le permite a esos usuarios solicitar permisos y ejecutar la funcion debido  a temas de cierre mensual. Se solicitan los siguientes permisos para cierre del SARC. Tipo de usuario:	Base de datos Ambiente:	Producción Aplicación:	SARC Servidor: 	LPBOG38V Información enmascarada en el ambiente?	NO Tipo de persona:	Funcionario Cédula:	revisar excel adjunto debido a que son varios usuarios Código de empleado: revisar excel adjunto debido a que son varios usuarios Usuario:	revisar excel adjunto debido a que son varios usuarios Nombre:	revisar excel adjunto debido a que son varios usuarios Permisos especiales:	Permisos de execute sobre la función days360 que se encuentra en el esquema usr_aplSARC Vigencia (días):	5 días hábiles Fecha fin vigencia:	Desde agosto 31 hasta Septiembre 04 de 2024 Justificación:	Consulta que se genera los 10 primeros días después de cierre de mes, nos genera las inconsistencias que pueden tener los legados con respecto a los días de mora, lo cual puede afectar la calificación de los clientes y por ende las provisiones, ocasionando el envió errado de información a la vicepresidencia del Banco, Superintendencia financiera y otros entes. Si se presentan el legado nos envía de manera formal el cambio el cual se tramita por medio de una novedad que es control SOX. Controles compensatorios:	No aplica.;Baja;30
Se solicitan permisos para los siguientes 2 usuarios ( dsolartep y dfoviedo ) con el fin de ejecutar los scripts que vienen del cierre del SARC Desde el día el 31 de Agosto del 2024 para los siguientes 2 usuarios: Se solicitan permisos para los siguientes 2 usuarios (dsolartep y dfoviedo) para cierre del SARC. Por favor asignar al chapter backend Soluciones de Datos  Tipo de usuario:  Base de datos Ambiente:  Producción Aplicación:  SARC Servidor:   LPBOG38V Información enmascarada en el ambiente?  NO Tipo de persona:  Funcionario Cédula:  1086550541 Código de empleado: 90010836 Usuario:   dsolartep Nombre:  Daniel Ricardo Solarte Palacios Permisos especiales:  insert, delete y updte a todas las tablas del SARC del esquema ADMSARC Vigencia (días):  5 días hábiles Fecha fin vigencia:  Desde 31 de Agosto hasta el 04 de Septiembre del 2024 Justificación:  Dada la urgencia y que se requiere agilidad con el tema se pide usuario nombrado Controles compensatorios:  No aplica.  Tipo de usuario:  Base de datos Ambiente:  Producción Aplicación:  SARC Servidor:   LPBOG38V Información enmascarada en el ambiente?  NO Tipo de persona:  Funcionario Cédula:  94154870 Código de empleado: 10074158 Usuario:  dfoviedo Nombre:  Diego Fernando Oviedo Permisos especiales:  insert, delete y updte a todas las tablas del sarc del esquema ADMSARC Vigencia (días):  5 días hábiles Fecha fin vigencia:   Desde 31 de Agosto hasta el 04 de Septiembre del 2024 Justificación:  Dada la urgencia y que se requiere agilidad con el tema se pide usuario nombrado Controles compensatorios:  No aplica;Baja;30
Buen día se solicita permisos para que los usuarios de control de crédito banco puedan realizar ejecuciones según SOX adjunto en la base de datos SARC - LPBOG38V esquema ADMCREDITO, nosotros como soporte solo somos intermediaros en la solicitud de los permisos, Este esquema tiene un ANS donde le permite al usuario hacer cualquier tipo de cambio sobre el mismo dado que no es un esquema que afecte producción de ningún aplicativo en específico SARC, dado que es una copia idéntica de tablas del SARC donde usuarios pueden crear tablas, eliminar, buscar, y realizar alter. todo lo realizado no está afectado al aplicativo SARC. En el correo adjunto viene SOX y Vobo de la gerencia del usuario, se coloca un solo usuario responsable, pero se envía una lista de usuarios. se solicita solo por 5 días hábiles según SOX.  Tipo de usuario: Base de datos Ambiente: Producción Aplicación: SARC Servidor: LPBOG38V Esquema: ADMCREDITO Tipo de persona: Funcionarios Permisos especiales: Se especifica en excel adjunto en el correo SOX Vigencia (días):	5 días hábiles Fecha fin vigencia:	DESDE Agosto 31 del 2024 HASTA Septiembre 04 del 2024 Justificación:	Cumplir con la auditoria y no usar tablas temporales en el esquema de administración Controles compensatorios:	No aplica.;Baja;30
Solicito de su amable ayuda para retirar permisos de SELECT, INSERT, UPDATE y DELETE sobre las bases de datos de CDATOS Producción, con los siguientes datos: Usuario: SNORATO  BD: OPSUPFIN Esquema: ADMSAS Aplicación: CDATOS Ambiente: Producción Tiempo: 2 días Datos enmascarados: NO  Tipo de persona: Banco Código empleado: 90006912 Nombre: Sergio Camilo Norato Peña Perfil: Desarrollador Vigencia: 2 días inicio de la vigencia Miercoles 28/08/24 22:00 Fin de la vigencia: Jueves 29/08/24 10:00  Justificación: se requieren permisos de select, insert, update y delete para la ejecución del cargue masivo de registros a la base de datos de CDATOS en el esquema ADMSAS con el fin de actualizar los datos de la tabla TBL_FISERV y poder realizar la retransmision de las interfases UTILTC correcta a SAS, segun cronograma AVAL. TCI-529  SN - Despliegue ajuste tabla TBL_FISERV producción;Baja;30
Se solicitan los siguientes permisos para generar los archivos de FACTORBOT., debido a que  se presento problemas en la fuente FACTORING y el archivo FACTORING_CPFL_S_23082024 y FACTORING_FCPF_S_23082024  no se genero correctamente.  Tipo de usuario:	Base de datos  Ambiente:	Producción Aplicación:	FACTORBOT Servidor: 	10.120.2.154 Base de datos: OPCONS02 Información enmascarada en el ambiente?	NO Tipo de persona:	Funcionario Cédula:	1073522284 Código de empleado:	15534 Usuario:	Earodriguezr Nombre:	Erika Alejandra Rodriguez Perfil:	'- Permisos especiales:	  select admfactor y usrfactor  ejecucion de los siguientes paquetes:  usrfactor.FB_PLAN_PAGOS USRFACTOR.FB_VALOR_PRESENTE USRFACTOR.FB_DURACIONES USRFACTOR.BOC_FUNCIONES_BASICAS USRFACTOR.FB_SARC2 usrfactor.fb_fsuper usrfactor.FB_INTRANET USRFACTOR.FB_MOV_CONTABLE USRFACTOR.BOC_FUNCIONES_BASICAS USRFACTOR.fb_finacalm USRFACTOR.FB_FSUPER USRFACTOR.FB_MINUTA USRFACTOR.FB_SALDOS  update USRFACTOR.BOCCONTROLFACTOR USRFACTOR.JOB_FB_VTU USRFACTOR.PCK_FB_VTU.GENERAR_REPORTE_VTU  Vigencia (días):	5 días habiles Fecha fin vigencia:	Desde  30-08-2024 al 03-09-2024 Justificación:	generar los archivos para el area de control de credito, los cuales usan para llevar control de contabilidad , debido a que  se presento problemas en la fuente FACTORING Controles compensatorios:	No aplica.;Baja;30
Hacer backup completo de la base de datos de producto y negocio OPBPM y OPBPMNG (RMAN Online): OPBPM, apbog13a-apbog14b OPBPMNG, apbog31a-apbog32b Retención: 10 días;Baja;30
Nota: ELEMENTO DE CONFIGURACION  es el LO-AS400, el cual no lo muestra la herramienta de actualizacion de base de datos  Legalización de sentencias ejecutadas en Leasing AS400 para los incidentes: IM1190722  En la fecha 27/08/2024  Nombre completo del funcionario que va a ejercer la tarea: NATHALY RODRIGUEZ QUIJANO  Usuario de red: NRODRIGUEZQ  Código de empleado:N/A  Base de datos y aplicativo al cual debe ingresar:AS400LO  Permisos que requiere tener sobre la Base de Datos:Modificar, Eliminar, insertar  Tiempo de duración del permiso:N/A.  Justificacion de la solicitud: Se realiza ajuste en la base de datos según  el analisis realizado para cada incidente, se detalla alli la solución realizada.;Baja;30
SERVIDORES AIX Necesidad: Migrar almacenamiento Servidores AIX:  apbog33a / apbog34b Tamaño: 15 TB   (30 discos de 500GB) Produccion BD : OPODS;Baja;30
Descripción General: Se requieren permisos para atender cierre y los temas urgentes usuario: GPRASAD BD: OPCBSP Aplicación: FLEXCUBE ambiente: PRODUCCION Tiempo (Vigencia): 5 Días Datos enmascarados: NO Tipo de persona: Proveedor Código empleado O Cedula: 638895  Nombre: Ganesh Prasad Das Perfil: Proveedor Sophos Vigencia: 5 días Fin de la vigencia: 2/09/2024  Permisos: SELECT, DML Tipo objetos : TABLAS esquema : FCJADM, FCJADM_PR y ADMFCA Objeto: TODOS  Permisos: EXECUTE Tipo objetos : FUNCTION, PROCEDURE, PACKAGE, PACKAGE BODY, TRIGGER, SEQUENCE, SYNONYM, VIEW esquema : FCJADM, FCJADM_PR y ADMFCA Objeto: TODOS  Además asegurar que el usuario tenga: 1. Permisos DML para las siguientes tablas:   plsql_profiler_runs   plsql_profiler_data   plsql_profiler_units  2. Permiso de Execute, DML, Select sobre los objetos nuevos de los esquemas (FCJADM, FCJADM_PR y ADMFCA)  3. Permiso de execute dbms_scheduler paquete y crear los Jobs.  4. Permisos de select y Execute sobre los objetos: dba_% all_% user_% gv$% v$% dbms_%  5. Permisos por Create DBA Jobs. (Importante)  6. Permiso de execute DBMS_PROFILER  7. Permisos de EXECUTE sobre DBMS_LOCK  8. Permisos de EXECUTE DBMS_MONITOR  Roles (Si los conoce): NA Justificación: Con el fin de atender procesos que fallen en el fin de dia y temas urgentes se requieren estos permisos;Baja;30
Descripción General: Se requieren permisos para atender cierre y los temas urgentes usuario: AFPINZON BD: OPCBSP Aplicación: FLEXCUBE ambiente: PRODUCCION Tiempo (Vigencia): 5 Días Datos enmascarados: NO Tipo de persona: Proveedor Código empleado O Cedula: 1221978010  Nombre: Andres Felipe Pinzon Baldio Perfil: Proveedor Sophos Vigencia: 5 días Fin de la vigencia: 2/09/2024   Permisos: SELECT, DML Tipo objetos : TABLAS esquema : FCJADM, FCJADM_PR y ADMFCA Objeto: TODOS  Permisos: EXECUTE Tipo objetos : FUNCTION, PROCEDURE, PACKAGE, PACKAGE BODY, TRIGGER, SEQUENCE, SYNONYM, VIEW esquema : FCJADM, FCJADM_PR y ADMFCA Objeto: TODOS  Además asegurar que el usuario tenga: 1. Permisos DML para las siguientes tablas:   plsql_profiler_runs   plsql_profiler_data   plsql_profiler_units  2. Permiso de Execute, DML, Select sobre los objetos nuevos de los esquemas (FCJADM, FCJADM_PR y ADMFCA)  3. Permiso de execute dbms_scheduler paquete y crear los Jobs.  4. Permisos de select y Execute sobre los objetos: dba_% all_% user_% gv$% v$% dbms_%  5. Permisos por Create DBA Jobs. (Importante)  6. Permiso de execute DBMS_PROFILER  7. Permisos de EXECUTE sobre DBMS_LOCK  8. Permisos de EXECUTE DBMS_MONITOR  Roles (Si los conoce): NA Justificación: Con el fin de atender procesos que fallen en el fin de dia y temas urgentes se requieren estos permisos;Baja;30
Se solicitan permisos para actualizar la base de datos para balancear las secuencias de dos modificaciones de carteras activas del cliente TACA, las cuales no ha sido posible ejecutar el proceso debido a esta novedad. Agradezco mucho tu visto bueno para finalizar y normalizar el proceso lo más pronto posible. Adjunto las secuencias que deben ser actualizadas, las referencias sean estas:  REFERENCIA,	SECUENCIA K004332,	006 K004332,	032 K004333,	001 K004333,	003 K004333,	005 K004333,	006 K004333,	007 K004333,	008 K004333,	009 K004333,	010 K004333,	011 K004333,	012 K004333,	013 K004333,	014 K004333,	015 K004333,	016 K004333,	017 K004333,	018 K004333,	019 K004333,	020 K004333,	021 K004333,	022 K004333,	023 K004333,	024 K004333,	025 K004333,	026 K004333,	033  Se requiere actualizar registros sobre las tabla LLNIS05, LLNIS25 correspondientes a operaciones de capital de trabajo. Se adjunta scripts.  Por tanto, se requieren los siguientes accesos:  Usuario:  LCOLLAZOSP  BD: OPCOMEX Aplicación: BANKTRADE ambiente: PRODUCCION Servidor: OPCOMEXSCAN23 Inicio de la vigencia: 29/08/24 12:00:00 Tiempo (Vigencia): 3 Dias Fin de la vigencia: 31/08/24 23:30:00 Datos enmascarados: NO Tipo de persona: Funcionario Lo ejecuta  empleado O Cedula: 1144172573 Nombre: LEONARDO COLLAZOS PAEZ Perfil: Analista TÉCNICO  Permisos: SELECT,INSERT,UPDATE,DELETE Tipo objetos : TABLAS,VISTAS esquema : ADMTRADE Objeto: TODOS;Baja;30
